year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2019,11700,Manual,16794,Petrol,150.0,47.9,1.4,Vauxhall-Opel,Hatchback,0,74761, Astra,/static/car_images/default.jpg
2017,11312,Manual,23170,Petrol,150.0,47.1,1.4,Vauxhall-Opel,Other,0,78008, Mokka X,/static/car_images/default.jpg
2019,9980,Manual,8000,Petrol,145.0,44.8,1.4,Vauxhall-Opel,Hatchback,0,71580, Corsa,/static/car_images/default.jpg
2016,18850,Automatic,56782,Diesel,145.0,54.3,2.0,BMW,Other,0,27717, X3,/static/car_images/BMW_X3.jpg
2019,22291,Manual,123,Diesel,145.0,64.2,2.0,BMW,Other,0,19438, 2 Series,/static/car_images/BMW_2_Series.jpg
2016,8000,Manual,7778,Petrol,125.0,52.3,1.4,Vauxhall-Opel,Other,0,80624, Adam,/static/car_images/default.jpg
2016,9995,Automatic,2000,Petrol,160.0,44.1,1.4,Hyundai,Hatchback,0,43507, I20,/static/car_images/Hyundai_I20.jpg
2016,6999,Manual,30626,Petrol,125.0,53.3,1.2,Vauxhall-Opel,Other,0,80736, Adam,/static/car_images/default.jpg
2016,9299,Manual,23306,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,16409, Focus,/static/car_images/Ford_Focus.jpg
2013,6991,Manual,69711,Diesel,0.0,74.3,1.6,Volkswagen,Hatchback,0,85911, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,15485,Automatic,58468,Hybrid,,,2.0,Mercedes-Benz,Sedan,0,101525, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,13698,Manual,15252,Diesel,145.0,57.7,1.6,Volkswagen,Hatchback,0,86957, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,14995,Manual,19721,Petrol,,,1.0,Ford,Hatchback,0,104558, Focus,/static/car_images/Ford_Focus.jpg
2016,17750,Automatic,28000,Diesel,30.0,64.2,2.0,BMW,Sedan,0,25211, 3 Series,/static/car_images/BMW_3_Series.jpg
2019,20998,Manual,100,Petrol,150.0,35.3,1.5,Ford,SUV,0,883, Kuga,/static/car_images/Ford_Kuga.jpg
2016,8299,Manual,40344,Diesel,,,1.5,Ford,Hatchback,0,106562, Focus,/static/car_images/Ford_Focus.jpg
2016,14500,Manual,12100,Petrol,30.0,56.5,1.4,Audi,Hatchback,0,28471, A1,/static/car_images/Audi_A1.jpg
2017,16991,Semi-Auto,38411,Diesel,145.0,49.6,2.0,Volkswagen,SUV,0,93752, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2012,6995,Automatic,41569,Petrol,30.0,55.4,1.3,Toyota,Hatchback,0,65055, Yaris,/static/car_images/Toyota_Yaris.jpg
2017,16295,Manual,26789,Diesel,150.0,60.1,2.0,Ford,SUV,0,10020, Kuga,/static/car_images/Ford_Kuga.jpg
2013,9680,Automatic,41858,Diesel,145.0,54.3,2.0,Volkswagen,Other,0,97972, CC,/static/car_images/Volkswagen_CC.jpg
2019,21850,Automatic,6141,Petrol,145.0,46.3,1.5,BMW,Other,0,23724, X1,/static/car_images/BMW_X1.jpg
2016,7650,Manual,73744,Diesel,30.0,64.2,1.5,Ford,SUV,0,1635, EcoSport,/static/car_images/Ford_EcoSport.jpg
2015,5969,Manual,21603,Petrol,20.0,61.4,1.0,Volkswagen,Other,0,95840, Up,/static/car_images/Volkswagen_Up.jpg
2019,21350,Automatic,2314,Petrol,145.0,39.2,1.5,Ford,Hatchback,0,1478, Focus,/static/car_images/Ford_Focus.jpg
2019,36650,Automatic,5689,Petrol,150.0,32.1,2.0,Audi,SUV,0,35724, Q5,/static/car_images/Audi_Q5.jpg
2018,9985,Manual,9228,Petrol,150.0,65.7,1.0,Ford,Hatchback,0,6399, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,18480,Manual,39201,Petrol,150.0,36.2,3.0,BMW,Other,0,21066, 1 Series,/static/car_images/BMW_1_Series.jpg
2020,44500,Automatic,3911,Diesel,145.0,40.4,3.0,Audi,Sedan,0,38479, A4,/static/car_images/Audi_A4.jpg
2015,13999,Manual,23000,Diesel,20.0,68.9,2.0,Volkswagen,Sedan,0,89147, Passat,/static/car_images/Volkswagen_Passat.jpg
2018,9999,Manual,13614,Petrol,145.0,64.2,1.1,Ford,Hatchback,0,14442, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,12000,Manual,63000,Diesel,150.0,53.3,2.0,Volkswagen,SUV,0,93968, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2017,11989,Manual,25321,Petrol,145.0,47.1,1.4,Vauxhall-Opel,Other,0,77849, Mokka X,/static/car_images/default.jpg
2016,16549,Automatic,34911,Diesel,125.0,57.6,2.0,Volkswagen,SUV,0,94605, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2016,13553,Manual,17787,Petrol,125.0,52.3,1.5,BMW,Other,0,21109, 1 Series,/static/car_images/BMW_1_Series.jpg
2014,5969,Manual,22000,Petrol,30.0,57.6,1.2,Hyundai,Other,0,41637, I10,/static/car_images/Hyundai_I10.jpg
2020,47950,Semi-Auto,105,Petrol,145.0,32.5,3.0,BMW,Performance,1,21177, M4,/static/car_images/BMW_M4.jpg
2020,14990,Manual,3500,Petrol,150.0,44.1,1.0,Hyundai,Other,0,41333, Kona,/static/car_images/Hyundai_Kona.jpg
2017,7698,Manual,11211,Petrol,150.0,68.9,1.0,Toyota,Other,0,66318, Aygo,/static/car_images/Toyota_Aygo.jpg
2008,3995,Manual,83000,Petrol,260.0,36.7,1.8,Toyota,Other,0,69090, Verso,/static/car_images/Toyota_Verso.jpg
2018,19988,Manual,10877,Petrol,150.0,47.9,2.0,BMW,Sedan,0,26077, 3 Series,/static/car_images/BMW_3_Series.jpg
2018,8990,Manual,12695,Petrol,150.0,62.8,1.0,Skoda,Hatchback,0,58795, Fabia,/static/car_images/Skoda_Fabia.jpg
2017,7490,Manual,23786,Petrol,0.0,68.9,1.0,Toyota,Other,0,67141, Aygo,/static/car_images/Toyota_Aygo.jpg
2020,16495,Manual,500,Petrol,150.0,50.4,1.0,Skoda,Other,0,58197, Scala,/static/car_images/Skoda_Scala.jpg
2017,17380,Semi-Auto,64648,Diesel,145.0,54.3,2.0,BMW,Other,0,20902, X3,/static/car_images/BMW_X3.jpg
2014,4799,Manual,52592,Petrol,20.0,62.8,1.0,Volkswagen,Other,0,95758, Up,/static/car_images/Volkswagen_Up.jpg
2019,22000,Semi-Auto,10000,Diesel,145.0,47.1,1.6,Hyundai,SUV,0,41977, Tucson,/static/car_images/Hyundai_Tucson.jpg
2019,18998,Automatic,11738,Diesel,145.0,64.2,2.0,Ford,Hatchback,0,713, Focus,/static/car_images/Ford_Focus.jpg
2019,17520,Manual,3121,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,5705, Focus,/static/car_images/Ford_Focus.jpg
2015,6990,Manual,79000,Diesel,20.0,70.6,1.6,Audi,Hatchback,0,36117, A3,/static/car_images/Audi_A3.jpg
2019,24499,Semi-Auto,1700,Diesel,145.0,55.4,2.0,Mercedes-Benz,Other,0,47134, B Class,/static/car_images/Mercedes-Benz_B_Class.jpg
2017,10500,Manual,7003,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,7884, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,24750,Automatic,25530,Diesel,145.0,56.5,2.1,Mercedes-Benz,Other,0,55033, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2007,2495,Manual,96000,Petrol,235.0,39.8,1.8,Ford,Other,0,16694, C-MAX,/static/car_images/Ford_C-MAX.jpg
2017,7695,Manual,26895,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,70891, Corsa,/static/car_images/default.jpg
2017,18690,Manual,16967,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,4080, Focus,/static/car_images/Ford_Focus.jpg
2019,11426,Manual,9721,Petrol,145.0,47.9,1.5,Toyota,Hatchback,0,64632, Yaris,/static/car_images/Toyota_Yaris.jpg
2018,13000,Manual,8026,Petrol,,,1.0,Ford,Hatchback,0,103391, Focus,/static/car_images/Ford_Focus.jpg
2017,8491,Manual,26257,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,7950, Fiesta,/static/car_images/Ford_Fiesta.jpg
2013,6499,Manual,53103,Diesel,145.0,55.4,2.0,Vauxhall-Opel,Other,0,79997, Zafira,/static/car_images/default.jpg
2015,7771,Manual,45750,Petrol,125.0,53.3,1.0,Ford,SUV,0,5533, EcoSport,/static/car_images/Ford_EcoSport.jpg
2014,7495,Automatic,19319,Petrol,200.0,43.6,1.6,Hyundai,Other,0,43559, IX20,/static/car_images/Hyundai_IX20.jpg
2018,12995,Manual,16053,Petrol,145.0,49.6,1.0,Ford,Hatchback,0,9994, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,24299,Semi-Auto,18701,Diesel,145.0,54.3,3.0,Mercedes-Benz,Sedan,0,50916, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2014,7998,Manual,32907,Petrol,145.0,46.3,1.6,Toyota,Other,0,65556, Auris,/static/car_images/Toyota_Auris.jpg
2015,9200,Manual,32000,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,15883, Focus,/static/car_images/Ford_Focus.jpg
2019,16995,Manual,8720,Diesel,145.0,80.7,1.5,Ford,Hatchback,0,10010, Focus,/static/car_images/Ford_Focus.jpg
2016,8998,Manual,36087,Diesel,,,1.5,Ford,Hatchback,0,102140, Focus,/static/car_images/Ford_Focus.jpg
2020,35980,Semi-Auto,3999,Diesel,145.0,44.8,2.0,Mercedes-Benz,Other,0,48642, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2018,13291,Manual,23496,Petrol,,,1.0,Ford,Hatchback,0,103673, Focus,/static/car_images/Ford_Focus.jpg
2017,11998,Manual,28497,Diesel,,,1.5,Ford,Hatchback,0,102183, Focus,/static/car_images/Ford_Focus.jpg
2019,22749,Automatic,10101,Diesel,145.0,60.1,1.5,Mercedes-Benz,Other,0,56212, B Class,/static/car_images/Mercedes-Benz_B_Class.jpg
2017,19498,Semi-Auto,23270,Diesel,145.0,54.3,2.0,Ford,SUV,0,651, Kuga,/static/car_images/Ford_Kuga.jpg
2019,13250,Manual,14165,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,9731, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,22795,Automatic,1499,Diesel,145.0,62.8,1.5,Mercedes-Benz,Other,0,49694, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2019,24495,Manual,1000,Petrol,145.0,41.5,1.5,BMW,Other,0,24777, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,13800,Manual,17859,Petrol,125.0,53.3,0.0,Volkswagen,Coupe,0,96231, Beetle,/static/car_images/default.jpg
2017,18399,Manual,32331,Diesel,145.0,56.5,2.0,Ford,Other,0,11494, S-MAX,/static/car_images/Ford_S-MAX.jpg
2016,17998,Manual,9481,Petrol,125.0,51.4,1.4,Audi,Other,0,29634, Q3,/static/car_images/Audi_Q3.jpg
2019,29316,Semi-Auto,34404,Diesel,145.0,70.6,2.0,Mercedes-Benz,Sedan,0,49335, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2019,26491,Automatic,4416,Hybrid,135.0,52.3,2.5,Toyota,Sedan,0,69268, Camry,/static/car_images/Toyota_Camry.jpg
2018,10145,Manual,37224,Petrol,145.0,56.5,1.0,Ford,Hatchback,0,6578, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,14995,Automatic,8342,Petrol,145.0,48.7,1.0,Ford,Hatchback,0,10641, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,11499,Manual,5600,Petrol,145.0,57.7,1.0,Skoda,Hatchback,0,62486, Fabia,/static/car_images/Skoda_Fabia.jpg
2017,22000,Automatic,30884,Diesel,145.0,52.3,3.0,Audi,Other,0,32062, A7,/static/car_images/Audi_A7.jpg
2019,30998,Semi-Auto,15,Diesel,145.0,48.7,2.0,Volkswagen,Sedan,0,88594, Passat,/static/car_images/Volkswagen_Passat.jpg
2017,18599,Manual,18418,Petrol,,,2.0,Ford,Hatchback,0,105244, Focus,/static/car_images/Ford_Focus.jpg
2019,21995,Semi-Auto,6100,Diesel,145.0,62.8,2.0,BMW,Other,0,24655, 2 Series,/static/car_images/BMW_2_Series.jpg
2016,6995,Manual,14959,Petrol,30.0,57.6,1.2,Hyundai,Other,0,40513, I10,/static/car_images/Hyundai_I10.jpg
2017,26202,Semi-Auto,17038,Diesel,145.0,49.6,2.0,Volkswagen,SUV,0,93614, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2020,33980,Semi-Auto,16,Diesel,,,2.0,Mercedes-Benz,Sedan,0,98797, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,21950,Manual,6525,Diesel,145.0,51.4,1.6,Audi,Hatchback,0,36739, A3,/static/car_images/Audi_A3.jpg
2016,12295,Manual,31393,Diesel,0.0,74.3,1.6,Volkswagen,Hatchback,0,87925, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,9295,Manual,54385,Petrol,,,1.0,Ford,Hatchback,0,106473, Focus,/static/car_images/Ford_Focus.jpg
2015,10977,Manual,60000,Diesel,20.0,68.9,2.0,Audi,Hatchback,0,35914, A3,/static/car_images/Audi_A3.jpg
2014,13299,Manual,24003,Petrol,30.0,54.3,1.4,Audi,Hatchback,0,30479, A3,/static/car_images/Audi_A3.jpg
2015,6990,Manual,26680,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,8231, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,12989,Manual,9884,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,15752, Focus,/static/car_images/Ford_Focus.jpg
2019,17584,Manual,13353,Diesel,145.0,51.4,2.0,Volkswagen,Sedan,0,88814, Passat,/static/car_images/Volkswagen_Passat.jpg
2018,13425,Manual,22045,Petrol,150.0,53.3,1.5,BMW,Other,0,26514, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,13000,Manual,15811,Petrol,150.0,55.4,1.4,Audi,Hatchback,0,38519, A1,/static/car_images/Audi_A1.jpg
2020,24495,Semi-Auto,5000,Hybrid,145.0,50.4,1.6,Hyundai,SUV,0,41436, Tucson,/static/car_images/Hyundai_Tucson.jpg
2015,6498,Manual,67690,Petrol,125.0,52.3,1.4,Vauxhall-Opel,Other,0,80558, Adam,/static/car_images/default.jpg
2017,23750,Automatic,25338,Diesel,200.0,49.6,3.0,BMW,Other,0,19018, 6 Series,/static/car_images/BMW_6_Series.jpg
2019,28814,Semi-Auto,4499,Diesel,145.0,45.6,2.0,Volkswagen,SUV,0,94159, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2018,9998,Manual,7892,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,278, Fiesta,/static/car_images/Ford_Fiesta.jpg
2011,5340,Manual,51000,Petrol,125.0,51.4,1.2,Volkswagen,Hatchback,0,92410, Polo,/static/car_images/Volkswagen_Polo.jpg
2017,12490,Manual,24501,Petrol,145.0,51.4,1.2,Skoda,Other,0,61873, Yeti Outdoor,/static/car_images/Skoda_Yeti_Outdoor.jpg
2018,10959,Manual,23660,Petrol,145.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,74273, Astra,/static/car_images/default.jpg
2005,2395,Manual,64000,Diesel,30.0,64.2,1.4,Ford,Sedan,0,13600, Fusion,/static/car_images/Ford_Fusion.jpg
2018,9888,Automatic,5189,Petrol,150.0,39.8,1.4,Vauxhall-Opel,Hatchback,0,70011, Corsa,/static/car_images/default.jpg
2018,15712,Semi-Auto,17277,Petrol,145.0,58.9,1.5,Volkswagen,Hatchback,0,85214, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,15800,Manual,45907,Diesel,30.0,64.2,2.0,Audi,Sedan,0,36937, A4,/static/car_images/Audi_A4.jpg
2019,29995,Semi-Auto,4628,Petrol,145.0,34.5,2.0,BMW,Other,0,21973, 1 Series,/static/car_images/BMW_1_Series.jpg
2020,15660,Manual,2150,Petrol,145.0,54.3,1.2,Vauxhall-Opel,Hatchback,0,73377, Astra,/static/car_images/default.jpg
2015,5447,Manual,58025,Petrol,0.0,69.0,1.0,Toyota,Other,0,66536, Aygo,/static/car_images/Toyota_Aygo.jpg
2014,11000,Automatic,71700,Diesel,125.0,60.1,2.0,BMW,Other,0,26215, 1 Series,/static/car_images/BMW_1_Series.jpg
2015,15998,Manual,48853,Diesel,145.0,56.5,2.0,Audi,Other,0,29613, A5,/static/car_images/Audi_A5.jpg
2017,7290,Manual,19329,Petrol,150.0,54.3,1.4,Vauxhall-Opel,Hatchback,0,70982, Corsa,/static/car_images/default.jpg
2015,5991,Manual,134000,Diesel,20.0,68.9,1.6,Volkswagen,Sedan,0,89202, Passat,/static/car_images/Volkswagen_Passat.jpg
2019,19599,Semi-Auto,15669,Petrol,145.0,46.3,1.5,Mercedes-Benz,Sedan,0,50249, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2014,10750,Semi-Auto,56000,Diesel,20.0,72.4,1.6,Audi,Hatchback,0,37032, A3,/static/car_images/Audi_A3.jpg
2018,14999,Manual,9795,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,6184, Focus,/static/car_images/Ford_Focus.jpg
2019,32940,Automatic,4999,Petrol,,,1.5,Mercedes-Benz,Sedan,0,99580, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,17259,Manual,19297,Petrol,145.0,51.4,1.4,Audi,Other,0,31095, Q3,/static/car_images/Audi_Q3.jpg
2018,16800,Automatic,17960,Diesel,145.0,58.9,2.0,Ford,Sedan,0,14186, Mondeo,/static/car_images/Ford_Mondeo.jpg
2013,5000,Manual,70470,Petrol,145.0,47.1,1.4,Ford,Other,0,16869, B-MAX,/static/car_images/Ford_B-MAX.jpg
2017,19750,Semi-Auto,21891,Diesel,240.0,42.8,2.2,Hyundai,SUV,0,41870, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2016,6491,Manual,15918,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,70142, Corsa,/static/car_images/default.jpg
2015,17495,Semi-Auto,33425,Diesel,,,2.1,Mercedes-Benz,Sedan,0,98921, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,14300,Automatic,67530,Diesel,30.0,62.8,2.0,BMW,Sedan,0,28377, 5 Series,/static/car_images/BMW_5_Series.jpg
2018,11300,Manual,25265,Petrol,145.0,47.1,1.4,Vauxhall-Opel,Other,0,78635, Mokka X,/static/car_images/default.jpg
2018,11969,Manual,24634,Diesel,,,1.5,Ford,Hatchback,0,103527, Focus,/static/car_images/Ford_Focus.jpg
2019,18790,Manual,3055,Petrol,145.0,47.1,1.0,Skoda,SUV,0,58289, Kamiq,/static/car_images/Skoda_Kamiq.jpg
2016,7500,Manual,13928,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,17642, Fiesta,/static/car_images/Ford_Fiesta.jpg
2017,23994,Semi-Auto,31225,Diesel,145.0,56.5,2.1,Mercedes-Benz,Other,0,49244, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2019,34000,Automatic,2000,Petrol,145.0,31.4,2.0,Skoda,SUV,0,61341, Kodiaq,/static/car_images/Skoda_Kodiaq.jpg
2018,11695,Manual,12487,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,10154, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,6500,Manual,39308,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,71069, Corsa,/static/car_images/default.jpg
2014,5999,Manual,47278,Diesel,20.0,68.9,1.4,Hyundai,Hatchback,0,41861, I20,/static/car_images/Hyundai_I20.jpg
2017,17132,Manual,15268,Petrol,125.0,52.3,1.4,Audi,Other,0,31248, Q2,/static/car_images/Audi_Q2.jpg
2018,12990,Manual,11785,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,8683, Focus,/static/car_images/Ford_Focus.jpg
2017,12300,Manual,29783,Petrol,125.0,52.3,1.5,BMW,Sedan,0,27895, 3 Series,/static/car_images/BMW_3_Series.jpg
2017,10495,Manual,31248,Petrol,150.0,47.1,1.4,Vauxhall-Opel,Other,0,78269, Mokka X,/static/car_images/default.jpg
2010,26990,Automatic,38000,Petrol,570.0,19.5,6.2,Mercedes-Benz,Other,0,55960, S Class,/static/car_images/Mercedes-Benz_S_Class.jpg
2017,14999,Automatic,15500,Petrol,240.0,38.2,1.5,Ford,SUV,0,13048, Kuga,/static/car_images/Ford_Kuga.jpg
2019,10995,Automatic,6000,Petrol,145.0,47.9,1.2,Hyundai,Other,0,43392, I10,/static/car_images/Hyundai_I10.jpg
2018,9498,Manual,32315,Petrol,145.0,58.9,1.5,Toyota,Hatchback,0,64109, Yaris,/static/car_images/Toyota_Yaris.jpg
2015,10998,Manual,23241,Diesel,0.0,83.1,1.5,BMW,Other,0,19448, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,16950,Manual,26140,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,10720, Focus,/static/car_images/Ford_Focus.jpg
2016,17995,Automatic,49461,Diesel,125.0,57.6,2.0,Audi,Sedan,0,37501, A6,/static/car_images/Audi_A6.jpg
2013,8130,Manual,35815,Diesel,30.0,61.4,2.0,Volkswagen,Sedan,0,89154, Passat,/static/car_images/Volkswagen_Passat.jpg
2018,19999,Automatic,31905,Diesel,145.0,68.9,2.0,BMW,Sedan,0,27421, 5 Series,/static/car_images/BMW_5_Series.jpg
2018,14491,Manual,22052,Petrol,,,1.0,Ford,Hatchback,0,103701, Focus,/static/car_images/Ford_Focus.jpg
2018,6450,Manual,21000,Petrol,150.0,61.4,1.0,Vauxhall-Opel,Other,0,75853, Viva,/static/car_images/default.jpg
2019,25299,Manual,1010,Petrol,145.0,47.1,1.3,Mercedes-Benz,Other,0,50610, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2016,35000,Automatic,18091,Diesel,330.0,36.2,3.0,Mercedes-Benz,Other,0,56219, GL Class,/static/car_images/Mercedes-Benz_GL_Class.jpg
2016,18491,Semi-Auto,31749,Petrol,165.0,44.1,2.0,Volkswagen,Hatchback,0,86852, Golf,/static/car_images/Volkswagen_Golf.jpg
2015,10290,Manual,34600,Petrol,30.0,53.3,1.4,Volkswagen,Hatchback,0,85541, Golf,/static/car_images/Volkswagen_Golf.jpg
2015,14799,Manual,34897,Petrol,160.0,46.3,2.0,Audi,Coupe,0,37789, TT,/static/car_images/Audi_TT.jpg
2017,12280,Automatic,26424,Hybrid,135.0,76.3,1.5,Toyota,Hatchback,0,63785, Yaris,/static/car_images/Toyota_Yaris.jpg
2017,8000,Manual,66210,Diesel,145.0,88.3,1.5,Ford,Hatchback,0,14896, Fiesta,/static/car_images/Ford_Fiesta.jpg
2015,8500,Manual,95150,Diesel,20.0,68.9,2.0,Volkswagen,Hatchback,0,87715, Golf,/static/car_images/Volkswagen_Golf.jpg
2018,14495,Automatic,9564,Petrol,145.0,37.2,1.4,Vauxhall-Opel,Other,0,78903, Mokka X,/static/car_images/default.jpg
2016,16999,Automatic,40166,Diesel,145.0,52.3,2.0,Ford,Other,0,14195, S-MAX,/static/car_images/Ford_S-MAX.jpg
2019,18999,Manual,1236,Petrol,145.0,47.9,1.0,Skoda,SUV,0,60956, Kamiq,/static/car_images/Skoda_Kamiq.jpg
2019,17520,Manual,4835,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,3011, Focus,/static/car_images/Ford_Focus.jpg
2019,17999,Manual,3819,Petrol,145.0,42.2,1.2,Vauxhall-Opel,Other,0,82846, Combo Life,/static/car_images/default.jpg
2019,20199,Semi-Auto,11381,Petrol,145.0,46.3,1.5,Mercedes-Benz,Sedan,0,51729, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2014,9990,Manual,49000,Diesel,20.0,68.9,2.0,Audi,Hatchback,0,36141, A3,/static/car_images/Audi_A3.jpg
2019,22950,Semi-Auto,2060,Petrol,145.0,44.8,1.5,Audi,Hatchback,0,34382, A1,/static/car_images/Audi_A1.jpg
2017,16480,Manual,21344,Diesel,145.0,62.8,2.0,BMW,Other,0,20864, 1 Series,/static/car_images/BMW_1_Series.jpg
2015,16998,Semi-Auto,26273,Petrol,125.0,52.3,2.0,Mercedes-Benz,Sedan,0,44519, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2015,13998,Manual,44225,Diesel,20.0,67.3,2.0,Volkswagen,Hatchback,0,84135, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,26950,Semi-Auto,5,Diesel,150.0,41.5,2.0,Volkswagen,Other,0,94806, Sharan,/static/car_images/Volkswagen_Sharan.jpg
2017,18500,Manual,10960,Petrol,,,2.0,Ford,Hatchback,0,105885, Focus,/static/car_images/Ford_Focus.jpg
2014,8310,Manual,80664,Diesel,30.0,64.2,2.0,BMW,Other,0,20073, 1 Series,/static/car_images/BMW_1_Series.jpg
2015,21000,Automatic,34835,Diesel,200.0,47.1,3.0,BMW,Other,0,28046, X3,/static/car_images/BMW_X3.jpg
2018,10000,Manual,34553,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,8953, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,19250,Semi-Auto,14965,Diesel,145.0,68.9,1.5,Mercedes-Benz,Other,0,47034, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2019,13990,Manual,14041,Diesel,145.0,68.9,1.6,Skoda,Sedan,0,59368, Octavia,/static/car_images/Skoda_Octavia.jpg
2018,19690,Manual,16000,Petrol,145.0,41.5,2.0,Ford,Hatchback,0,2579, Focus,/static/car_images/Ford_Focus.jpg
2016,12995,Manual,27000,Diesel,30.0,65.7,2.0,Ford,Sedan,0,13152, Mondeo,/static/car_images/Ford_Mondeo.jpg
2014,5298,Manual,69323,Diesel,0.0,76.4,1.5,Ford,Hatchback,0,963, Fiesta,/static/car_images/Ford_Fiesta.jpg
2016,9000,Semi-Auto,9913,Petrol,160.0,44.1,1.6,Ford,Other,0,13121, B-MAX,/static/car_images/Ford_B-MAX.jpg
2016,9999,Manual,29147,Diesel,20.0,68.9,1.6,Vauxhall-Opel,Other,0,76548, Mokka,/static/car_images/default.jpg
2016,8500,Manual,39026,Petrol,205.0,40.9,1.6,Vauxhall-Opel,Other,0,76194, Mokka,/static/car_images/default.jpg
2019,26499,Semi-Auto,12781,Diesel,,,2.0,Mercedes-Benz,Sedan,0,100570, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,18290,Manual,20882,Diesel,145.0,60.1,2.0,Volkswagen,Hatchback,0,85511, Golf,/static/car_images/Volkswagen_Golf.jpg
2015,28700,Automatic,61289,Diesel,330.0,35.3,3.0,Mercedes-Benz,Other,0,56056, GL Class,/static/car_images/Mercedes-Benz_GL_Class.jpg
2017,22999,Manual,21400,Diesel,145.0,50.4,2.0,Volkswagen,SUV,0,93431, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2018,22062,Semi-Auto,22184,Diesel,145.0,49.6,2.0,Volkswagen,SUV,0,93512, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2019,22262,Manual,11252,Diesel,145.0,51.4,1.6,Audi,Hatchback,0,31505, A3,/static/car_images/Audi_A3.jpg
2018,9741,Manual,23860,Petrol,145.0,64.2,1.1,Ford,Hatchback,0,2371, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,24980,Automatic,2241,Petrol,145.0,38.2,2.0,Skoda,Sedan,0,61749, Superb,/static/car_images/Skoda_Superb.jpg
2018,28199,Semi-Auto,9252,Diesel,145.0,54.3,2.0,Mercedes-Benz,Sedan,0,51443, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
